Hourly measurement data supplied by UK-air on 28/02/2021
All Data GMT hour ending. "No data" is used to indicate missing data for that time.
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,,"London Marylebone Road",,,,,,,
Date Time,Hour of Day,Day of Week,PM10 particulate matter (Hourly measured),Status PM10,PM2.5 particulate matter (Hourly measured),Status PM2.5,Nitrogen dioxide,Status NO2
2018-01-09 03:00:00,3,1,31.7,V ugm-3 (TEOM FDMS),21.2,V ugm-3 (TEOM FDMS),48.82371,V ugm-3
2018-01-09 04:00:00,4,1,31.2,V ugm-3 (TEOM FDMS),23.6,V ugm-3 (TEOM FDMS),43.90804,V ugm-3
2018-01-09 05:00:00,5,1,28,V ugm-3 (TEOM FDMS),25.2,V ugm-3 (TEOM FDMS),46.52559,V ugm-3
2018-01-09 06:00:00,6,1,32.2,V ugm-3 (TEOM FDMS),22.6,V ugm-3 (TEOM FDMS),45.62802,V ugm-3
2018-01-09 07:00:00,7,1,35.1,V ugm-3 (TEOM FDMS),27.6,V ugm-3 (TEOM FDMS),64.72271,V ugm-3
2018-01-09 08:00:00,8,1,33.7,V ugm-3 (TEOM FDMS),25.3,V ugm-3 (TEOM FDMS),96.66579,V ugm-3
2018-01-09 09:00:00,9,1,36.6,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),104.33872,V ugm-3
2018-01-09 10:00:00,10,1,39.7,V ugm-3 (TEOM FDMS),30.2,V ugm-3 (TEOM FDMS),98.66537,V ugm-3
2018-01-09 11:00:00,11,1,35,V ugm-3 (TEOM FDMS),27.1,V ugm-3 (TEOM FDMS),114.68576,V ugm-3
2018-01-09 12:00:00,12,1,38.4,V ugm-3 (TEOM FDMS),29.5,V ugm-3 (TEOM FDMS),93.70209,V ugm-3
2018-01-09 13:00:00,13,1,48,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),100.40265,V ugm-3
2018-01-09 14:00:00,14,1,46,V ugm-3 (TEOM FDMS),33.6,V ugm-3 (TEOM FDMS),131.16201,V ugm-3
2018-01-09 15:00:00,15,1,52.8,V ugm-3 (TEOM FDMS),34.4,V ugm-3 (TEOM FDMS),111.98131,V ugm-3
2018-01-09 16:00:00,16,1,53.9,V ugm-3 (TEOM FDMS),35.5,V ugm-3 (TEOM FDMS),142.72734,V ugm-3
2018-01-09 17:00:00,17,1,49.1,V ugm-3 (TEOM FDMS),34.8,V ugm-3 (TEOM FDMS),151.35491,V ugm-3
2018-01-09 18:00:00,18,1,42.5,V ugm-3 (TEOM FDMS),33.5,V ugm-3 (TEOM FDMS),142.98479,V ugm-3
2018-01-09 19:00:00,19,1,44.6,V ugm-3 (TEOM FDMS),30.1,V ugm-3 (TEOM FDMS),111.65489,V ugm-3
2018-01-09 20:00:00,20,1,40.6,V ugm-3 (TEOM FDMS),28.9,V ugm-3 (TEOM FDMS),151.42827,V ugm-3
2018-01-09 21:00:00,21,1,39.5,V ugm-3 (TEOM FDMS),26.7,V ugm-3 (TEOM FDMS),78.13454,V ugm-3
2018-01-09 22:00:00,22,1,31.2,V ugm-3 (TEOM FDMS),25.7,V ugm-3 (TEOM FDMS),53.35735,V ugm-3
2018-01-09 23:00:00,23,1,35.4,V ugm-3 (TEOM FDMS),22.2,V ugm-3 (TEOM FDMS),53.60208,V ugm-3
2018-01-10 00:00:00,0,2,32.9,V ugm-3 (TEOM FDMS),24.4,V ugm-3 (TEOM FDMS),48.41565,V ugm-3
2018-01-10 01:00:00,1,2,22.9,V ugm-3 (TEOM FDMS),15.1,V ugm-3 (TEOM FDMS),32.67026,V ugm-3
2018-01-10 02:00:00,2,2,19.8,V ugm-3 (TEOM FDMS),13.8,V ugm-3 (TEOM FDMS),36.98855,V ugm-3
2018-01-10 03:00:00,3,2,14.6,V ugm-3 (TEOM FDMS),14.6,V ugm-3 (TEOM FDMS),34.20559,V ugm-3
2018-01-10 04:00:00,4,2,15,V ugm-3 (TEOM FDMS),11.1,V ugm-3 (TEOM FDMS),38.21078,V ugm-3
2018-01-10 05:00:00,5,2,13.1,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS),49.38696,V ugm-3
2018-01-10 06:00:00,6,2,16.1,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),52.10115,V ugm-3
2018-01-10 07:00:00,7,2,14.1,V ugm-3 (TEOM FDMS),7.5,V ugm-3 (TEOM FDMS),113.0144,V ugm-3
2018-01-10 08:00:00,8,2,18.5,V ugm-3 (TEOM FDMS),11.9,V ugm-3 (TEOM FDMS),138.44479,V ugm-3
2018-01-10 09:00:00,9,2,24.6,V ugm-3 (TEOM FDMS),13.1,V ugm-3 (TEOM FDMS),143.8832,V ugm-3
2018-01-10 10:00:00,10,2,28.6,V ugm-3 (TEOM FDMS),15.2,V ugm-3 (TEOM FDMS),140.62271,V ugm-3
2018-01-10 11:00:00,11,2,29.4,V ugm-3 (TEOM FDMS),11.6,V ugm-3 (TEOM FDMS),116.80663,V ugm-3
2018-01-10 12:00:00,12,2,27.5,V ugm-3 (TEOM FDMS),18.6,V ugm-3 (TEOM FDMS),130.79941,V ugm-3
2018-01-10 13:00:00,13,2,46.3,V ugm-3 (TEOM FDMS),28.1,V ugm-3 (TEOM FDMS),No data,V ugm-3
2018-01-10 14:00:00,14,2,42.5,V ugm-3 (TEOM FDMS),22.6,V ugm-3 (TEOM FDMS),166.25824,V ugm-3
2018-01-10 15:00:00,15,2,48.5,V ugm-3 (TEOM FDMS),20.3,V ugm-3 (TEOM FDMS),168.31957,V ugm-3
2018-01-10 16:00:00,16,2,47.2,V ugm-3 (TEOM FDMS),18.8,V ugm-3 (TEOM FDMS),141.51396,V ugm-3
2018-01-10 17:00:00,17,2,41.6,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),164.62954,V ugm-3
2018-01-10 18:00:00,18,2,40,V ugm-3 (TEOM FDMS),22.5,V ugm-3 (TEOM FDMS),146.62729,V ugm-3
2018-01-10 19:00:00,19,2,47.3,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),159.86628,V ugm-3
2018-01-10 20:00:00,20,2,40.2,V ugm-3 (TEOM FDMS),23.5,V ugm-3 (TEOM FDMS),122.6483,V ugm-3
2018-01-10 21:00:00,21,2,50.5,V ugm-3 (TEOM FDMS),32.9,V ugm-3 (TEOM FDMS),120.01276,V ugm-3
2018-01-10 22:00:00,22,2,51.8,V ugm-3 (TEOM FDMS),31.6,V ugm-3 (TEOM FDMS),129.44317,V ugm-3
2018-01-10 23:00:00,23,2,36.6,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),102.30669,V ugm-3
2018-01-11 00:00:00,0,3,35.1,V ugm-3 (TEOM FDMS),22.1,V ugm-3 (TEOM FDMS),84.85908,V ugm-3
2018-01-11 01:00:00,1,3,33.4,V ugm-3 (TEOM FDMS),20.2,V ugm-3 (TEOM FDMS),79.51522,V ugm-3
2018-01-11 02:00:00,2,3,27.9,V ugm-3 (TEOM FDMS),21.7,V ugm-3 (TEOM FDMS),71.84233,V ugm-3
2018-01-11 03:00:00,3,3,25.7,V ugm-3 (TEOM FDMS),18.7,V ugm-3 (TEOM FDMS),62.9837,V ugm-3
2018-01-11 04:00:00,4,3,28.3,V ugm-3 (TEOM FDMS),21.3,V ugm-3 (TEOM FDMS),49.6852,V ugm-3
2018-01-11 05:00:00,5,3,26.3,V ugm-3 (TEOM FDMS),20.5,V ugm-3 (TEOM FDMS),50.68639,V ugm-3
2018-01-11 06:00:00,6,3,24.5,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),50.62211,V ugm-3
2018-01-11 07:00:00,7,3,32.8,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),57.70758,V ugm-3
2018-01-11 08:00:00,8,3,28.2,V ugm-3 (TEOM FDMS),25.7,V ugm-3 (TEOM FDMS),50.99682,V ugm-3
2018-01-11 09:00:00,9,3,19.8,V ugm-3 (TEOM FDMS),17.2,V ugm-3 (TEOM FDMS),61.67422,V ugm-3
2018-01-11 10:00:00,10,3,22.2,V ugm-3 (TEOM FDMS),19.1,V ugm-3 (TEOM FDMS),66.83944,V ugm-3
2018-01-11 11:00:00,11,3,22.7,V ugm-3 (TEOM FDMS),19.1,V ugm-3 (TEOM FDMS),61.77714,V ugm-3
2018-01-11 12:00:00,12,3,18.5,V ugm-3 (TEOM FDMS),15.2,V ugm-3 (TEOM FDMS),50.57778,V ugm-3
2018-01-11 13:00:00,13,3,20.7,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),68.17487,V ugm-3
2018-01-11 14:00:00,14,3,24.6,V ugm-3 (TEOM FDMS),19.5,V ugm-3 (TEOM FDMS),74.00972,V ugm-3
2018-01-11 15:00:00,15,3,25.1,V ugm-3 (TEOM FDMS),23.4,V ugm-3 (TEOM FDMS),55.47461,V ugm-3
2018-01-11 16:00:00,16,3,26.6,V ugm-3 (TEOM FDMS),25.2,V ugm-3 (TEOM FDMS),67.46881,V ugm-3
2018-01-11 17:00:00,17,3,32.7,V ugm-3 (TEOM FDMS),25.4,V ugm-3 (TEOM FDMS),56.25113,V ugm-3
2018-01-11 18:00:00,18,3,31.9,V ugm-3 (TEOM FDMS),19.4,V ugm-3 (TEOM FDMS),63.297,V ugm-3
2018-01-11 19:00:00,19,3,30.1,V ugm-3 (TEOM FDMS),23.5,V ugm-3 (TEOM FDMS),75.68269,V ugm-3
2018-01-11 20:00:00,20,3,27.9,V ugm-3 (TEOM FDMS),25.8,V ugm-3 (TEOM FDMS),58.82788,V ugm-3
2018-01-11 21:00:00,21,3,27.7,V ugm-3 (TEOM FDMS),23.7,V ugm-3 (TEOM FDMS),42.26906,V ugm-3
2018-01-11 22:00:00,22,3,26.8,V ugm-3 (TEOM FDMS),19.5,V ugm-3 (TEOM FDMS),39.16717,V ugm-3
2018-01-11 23:00:00,23,3,25.7,V ugm-3 (TEOM FDMS),19.4,V ugm-3 (TEOM FDMS),39.54848,V ugm-3
2018-01-12 00:00:00,0,4,29.7,V ugm-3 (TEOM FDMS),20.6,V ugm-3 (TEOM FDMS),39.69714,V ugm-3
2018-01-12 01:00:00,1,4,32,V ugm-3 (TEOM FDMS),20.4,V ugm-3 (TEOM FDMS),34.18773,V ugm-3
2018-01-12 02:00:00,2,4,25.4,V ugm-3 (TEOM FDMS),23.4,V ugm-3 (TEOM FDMS),29.1944,V ugm-3
2018-01-12 03:00:00,3,4,26.7,V ugm-3 (TEOM FDMS),25.9,V ugm-3 (TEOM FDMS),28.43736,V ugm-3
2018-01-12 04:00:00,4,4,26.3,V ugm-3 (TEOM FDMS),21.5,V ugm-3 (TEOM FDMS),31.88968,V ugm-3
2018-01-12 05:00:00,5,4,25.6,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),28.38822,V ugm-3
2018-01-12 06:00:00,6,4,24.8,V ugm-3 (TEOM FDMS),21.5,V ugm-3 (TEOM FDMS),30.44849,V ugm-3
2018-01-12 07:00:00,7,4,25.2,V ugm-3 (TEOM FDMS),24.3,V ugm-3 (TEOM FDMS),36.07181,V ugm-3
2018-01-12 08:00:00,8,4,22,V ugm-3 (TEOM FDMS),19.4,V ugm-3 (TEOM FDMS),48.66311,V ugm-3
2018-01-12 09:00:00,9,4,25.4,V ugm-3 (TEOM FDMS),23.7,V ugm-3 (TEOM FDMS),76.48346,V ugm-3
2018-01-12 10:00:00,10,4,32.4,V ugm-3 (TEOM FDMS),29.6,V ugm-3 (TEOM FDMS),103.75722,V ugm-3
2018-01-12 11:00:00,11,4,36,V ugm-3 (TEOM FDMS),22.6,V ugm-3 (TEOM FDMS),121.4388,V ugm-3
2018-01-12 12:00:00,12,4,35.8,V ugm-3 (TEOM FDMS),26.2,V ugm-3 (TEOM FDMS),126.79795,V ugm-3
2018-01-12 13:00:00,13,4,36.3,V ugm-3 (TEOM FDMS),25.8,V ugm-3 (TEOM FDMS),135.09851,V ugm-3
2018-01-12 14:00:00,14,4,39.6,V ugm-3 (TEOM FDMS),29.9,V ugm-3 (TEOM FDMS),114.91269,V ugm-3
2018-01-12 15:00:00,15,4,45,V ugm-3 (TEOM FDMS),30.6,V ugm-3 (TEOM FDMS),116.35124,V ugm-3
2018-01-12 16:00:00,16,4,44.1,V ugm-3 (TEOM FDMS),26.3,V ugm-3 (TEOM FDMS),120.00676,V ugm-3
2018-01-12 17:00:00,17,4,39.2,V ugm-3 (TEOM FDMS),22.2,V ugm-3 (TEOM FDMS),138.20631,V ugm-3
2018-01-12 18:00:00,18,4,38.9,V ugm-3 (TEOM FDMS),26.8,V ugm-3 (TEOM FDMS),133.97137,V ugm-3
2018-01-12 19:00:00,19,4,30.8,V ugm-3 (TEOM FDMS),25.6,V ugm-3 (TEOM FDMS),106.71024,V ugm-3
2018-01-12 20:00:00,20,4,39.1,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),101.2409,V ugm-3
2018-01-12 21:00:00,21,4,34.9,V ugm-3 (TEOM FDMS),21.6,V ugm-3 (TEOM FDMS),86.81691,V ugm-3
2018-01-12 22:00:00,22,4,35.3,V ugm-3 (TEOM FDMS),21.2,V ugm-3 (TEOM FDMS),73.13929,V ugm-3
2018-01-12 23:00:00,23,4,29.9,V ugm-3 (TEOM FDMS),17.4,V ugm-3 (TEOM FDMS),81.15009,V ugm-3
2018-01-13 00:00:00,0,5,31.9,V ugm-3 (TEOM FDMS),16.4,V ugm-3 (TEOM FDMS),78.85194,V ugm-3
2018-01-13 01:00:00,1,5,28.6,V ugm-3 (TEOM FDMS),22.4,V ugm-3 (TEOM FDMS),72.51954,V ugm-3
2018-01-13 02:00:00,2,5,27.2,V ugm-3 (TEOM FDMS),15.7,V ugm-3 (TEOM FDMS),48.81516,V ugm-3
2018-01-13 03:00:00,3,5,25.2,V ugm-3 (TEOM FDMS),22.3,V ugm-3 (TEOM FDMS),33.36472,V ugm-3
2018-01-13 04:00:00,4,5,24.8,V ugm-3 (TEOM FDMS),19.2,V ugm-3 (TEOM FDMS),37.38411,V ugm-3
2018-01-13 05:00:00,5,5,23.1,V ugm-3 (TEOM FDMS),16.2,V ugm-3 (TEOM FDMS),33.0883,V ugm-3
2018-01-13 06:00:00,6,5,23.2,V ugm-3 (TEOM FDMS),24.4,V ugm-3 (TEOM FDMS),38.94266,V ugm-3
2018-01-13 07:00:00,7,5,31.7,V ugm-3 (TEOM FDMS),16.4,V ugm-3 (TEOM FDMS),72.68701,V ugm-3
2018-01-13 08:00:00,8,5,28.6,V ugm-3 (TEOM FDMS),22.1,V ugm-3 (TEOM FDMS),73.59898,V ugm-3
2018-01-13 09:00:00,9,5,32.7,V ugm-3 (TEOM FDMS),26.8,V ugm-3 (TEOM FDMS),67.40184,V ugm-3
2018-01-13 10:00:00,10,5,38.6,V ugm-3 (TEOM FDMS),25.9,V ugm-3 (TEOM FDMS),73.68299,V ugm-3
2018-01-13 11:00:00,11,5,40.1,V ugm-3 (TEOM FDMS),27.1,V ugm-3 (TEOM FDMS),71.05283,V ugm-3
2018-01-13 12:00:00,12,5,37.3,V ugm-3 (TEOM FDMS),28.1,V ugm-3 (TEOM FDMS),79.61066,V ugm-3
2018-01-13 13:00:00,13,5,32.1,V ugm-3 (TEOM FDMS),23.2,V ugm-3 (TEOM FDMS),95.14868,V ugm-3
2018-01-13 14:00:00,14,5,31.8,V ugm-3 (TEOM FDMS),20.7,V ugm-3 (TEOM FDMS),87.93728,V ugm-3
2018-01-13 15:00:00,15,5,32.8,V ugm-3 (TEOM FDMS),25.6,V ugm-3 (TEOM FDMS),71.87349,V ugm-3
2018-01-13 16:00:00,16,5,29.3,V ugm-3 (TEOM FDMS),21.4,V ugm-3 (TEOM FDMS),78.1033,V ugm-3
2018-01-13 17:00:00,17,5,31.6,V ugm-3 (TEOM FDMS),22.5,V ugm-3 (TEOM FDMS),83.6787,V ugm-3
2018-01-13 18:00:00,18,5,31.8,V ugm-3 (TEOM FDMS),20.1,V ugm-3 (TEOM FDMS),90.9622,V ugm-3
2018-01-13 19:00:00,19,5,32.2,V ugm-3 (TEOM FDMS),24.1,V ugm-3 (TEOM FDMS),64.958,V ugm-3
2018-01-13 20:00:00,20,5,37.7,V ugm-3 (TEOM FDMS),24.2,V ugm-3 (TEOM FDMS),48.15642,V ugm-3
2018-01-13 21:00:00,21,5,39.5,V ugm-3 (TEOM FDMS),31.9,V ugm-3 (TEOM FDMS),52.51329,V ugm-3
2018-01-13 22:00:00,22,5,35.9,V ugm-3 (TEOM FDMS),25.6,V ugm-3 (TEOM FDMS),42.35556,V ugm-3
2018-01-13 23:00:00,23,5,29.1,V ugm-3 (TEOM FDMS),24.8,V ugm-3 (TEOM FDMS),63.76615,V ugm-3
2018-01-14 00:00:00,0,6,28.8,V ugm-3 (TEOM FDMS),23.8,V ugm-3 (TEOM FDMS),52.27517,V ugm-3
2018-01-14 01:00:00,1,6,32.7,V ugm-3 (TEOM FDMS),19.2,V ugm-3 (TEOM FDMS),53.05249,V ugm-3
2018-01-14 02:00:00,2,6,42.7,V ugm-3 (TEOM FDMS),24.2,V ugm-3 (TEOM FDMS),55.08338,V ugm-3
2018-01-14 03:00:00,3,6,35.9,V ugm-3 (TEOM FDMS),22.9,V ugm-3 (TEOM FDMS),41.96592,V ugm-3
2018-01-14 04:00:00,4,6,34.6,V ugm-3 (TEOM FDMS),26.6,V ugm-3 (TEOM FDMS),42.30091,V ugm-3
2018-01-14 05:00:00,5,6,31.6,V ugm-3 (TEOM FDMS),24.8,V ugm-3 (TEOM FDMS),39.0213,V ugm-3
2018-01-14 06:00:00,6,6,31.4,V ugm-3 (TEOM FDMS),22.4,V ugm-3 (TEOM FDMS),25.66255,V ugm-3
2018-01-14 07:00:00,7,6,27.4,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),44.11205,V ugm-3
2018-01-14 08:00:00,8,6,25.8,V ugm-3 (TEOM FDMS),19.6,V ugm-3 (TEOM FDMS),40.75951,V ugm-3
2018-01-14 09:00:00,9,6,29.3,V ugm-3 (TEOM FDMS),20.4,V ugm-3 (TEOM FDMS),53.85988,V ugm-3
2018-01-14 10:00:00,10,6,26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),46.29653,V ugm-3
2018-01-14 11:00:00,11,6,29.7,V ugm-3 (TEOM FDMS),21.1,V ugm-3 (TEOM FDMS),56.28155,V ugm-3
2018-01-14 12:00:00,12,6,29.2,V ugm-3 (TEOM FDMS),20.1,V ugm-3 (TEOM FDMS),55.37132,V ugm-3
2018-01-14 13:00:00,13,6,29,V ugm-3 (TEOM FDMS),20.8,V ugm-3 (TEOM FDMS),60.5813,V ugm-3
2018-01-14 14:00:00,14,6,35.3,V ugm-3 (TEOM FDMS),24.3,V ugm-3 (TEOM FDMS),96.67351,V ugm-3
2018-01-14 15:00:00,15,6,41.6,V ugm-3 (TEOM FDMS),25.1,V ugm-3 (TEOM FDMS),90.81288,V ugm-3
2018-01-14 16:00:00,16,6,41.4,V ugm-3 (TEOM FDMS),34.4,V ugm-3 (TEOM FDMS),116.49964,V ugm-3
2018-01-14 17:00:00,17,6,41.1,V ugm-3 (TEOM FDMS),31.6,V ugm-3 (TEOM FDMS),126.79603,V ugm-3
2018-01-14 18:00:00,18,6,42.8,V ugm-3 (TEOM FDMS),33.6,V ugm-3 (TEOM FDMS),129.64808,V ugm-3
2018-01-14 19:00:00,19,6,44.4,V ugm-3 (TEOM FDMS),30.5,V ugm-3 (TEOM FDMS),116.03914,V ugm-3
2018-01-14 20:00:00,20,6,44.4,V ugm-3 (TEOM FDMS),38.8,V ugm-3 (TEOM FDMS),103.47199,V ugm-3
2018-01-14 21:00:00,21,6,50,V ugm-3 (TEOM FDMS),29.1,V ugm-3 (TEOM FDMS),76.41027,V ugm-3
2018-01-14 22:00:00,22,6,46.9,V ugm-3 (TEOM FDMS),34.3,V ugm-3 (TEOM FDMS),74.31122,V ugm-3
2018-01-14 23:00:00,23,6,38.9,V ugm-3 (TEOM FDMS),26.9,V ugm-3 (TEOM FDMS),65.35041,V ugm-3
2018-01-15 00:00:00,0,0,38,V ugm-3 (TEOM FDMS),23.4,V ugm-3 (TEOM FDMS),106.62771,V ugm-3
2018-01-15 01:00:00,1,0,35.1,V ugm-3 (TEOM FDMS),19.5,V ugm-3 (TEOM FDMS),61.02177,V ugm-3
2018-01-15 02:00:00,2,0,25.3,V ugm-3 (TEOM FDMS),19.4,V ugm-3 (TEOM FDMS),36.27395,V ugm-3
2018-01-15 03:00:00,3,0,22.6,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),31.17251,V ugm-3
2018-01-15 04:00:00,4,0,23.1,V ugm-3 (TEOM FDMS),12.9,V ugm-3 (TEOM FDMS),30.2664,V ugm-3
2018-01-15 05:00:00,5,0,20.4,V ugm-3 (TEOM FDMS),11.7,V ugm-3 (TEOM FDMS),38.58781,V ugm-3
2018-01-15 06:00:00,6,0,16.5,V ugm-3 (TEOM FDMS),9.4,V ugm-3 (TEOM FDMS),42.20812,V ugm-3
2018-01-15 07:00:00,7,0,15.3,V ugm-3 (TEOM FDMS),7.7,V ugm-3 (TEOM FDMS),108.61214,V ugm-3
2018-01-15 08:00:00,8,0,10.3,V ugm-3 (TEOM FDMS),11.6,V ugm-3 (TEOM FDMS),118.85925,V ugm-3
2018-01-15 09:00:00,9,0,10.5,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS),119.85023,V ugm-3
2018-01-15 10:00:00,10,0,12.1,V ugm-3 (TEOM FDMS),9.7,V ugm-3 (TEOM FDMS),139.44606,V ugm-3
2018-01-15 11:00:00,11,0,14.6,V ugm-3 (TEOM FDMS),9.7,V ugm-3 (TEOM FDMS),148.69265,V ugm-3
2018-01-15 12:00:00,12,0,20.3,V ugm-3 (TEOM FDMS),9.5,V ugm-3 (TEOM FDMS),162.83446,V ugm-3
2018-01-15 13:00:00,13,0,18,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),127.46525,V ugm-3
2018-01-15 14:00:00,14,0,21.7,V ugm-3 (TEOM FDMS),8.5,V ugm-3 (TEOM FDMS),115.58463,V ugm-3
2018-01-15 15:00:00,15,0,17.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),131.06925,V ugm-3
2018-01-15 16:00:00,16,0,No data,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS),133.30834,V ugm-3
2018-01-15 17:00:00,17,0,12.5,V ugm-3 (TEOM FDMS),12.3,V ugm-3 (TEOM FDMS),110.75256,V ugm-3
2018-01-15 18:00:00,18,0,19.9,V ugm-3 (TEOM FDMS),17.8,V ugm-3 (TEOM FDMS),143.03222,V ugm-3
2018-01-15 19:00:00,19,0,14.3,V ugm-3 (TEOM FDMS),10.8,V ugm-3 (TEOM FDMS),115.12339,V ugm-3
2018-01-15 20:00:00,20,0,17.2,V ugm-3 (TEOM FDMS),9.5,V ugm-3 (TEOM FDMS),124.4148,V ugm-3
2018-01-15 21:00:00,21,0,15.7,V ugm-3 (TEOM FDMS),10.3,V ugm-3 (TEOM FDMS),97.55388,V ugm-3
2018-01-15 22:00:00,22,0,20.9,V ugm-3 (TEOM FDMS),10.3,V ugm-3 (TEOM FDMS),79.82395,V ugm-3
2018-01-15 23:00:00,23,0,22.1,V ugm-3 (TEOM FDMS),14.3,V ugm-3 (TEOM FDMS),103.87714,V ugm-3
2018-01-16 00:00:00,0,1,18.3,V ugm-3 (TEOM FDMS),8.6,V ugm-3 (TEOM FDMS),110.2564,V ugm-3
2018-01-16 01:00:00,1,1,23.9,V ugm-3 (TEOM FDMS),13.8,V ugm-3 (TEOM FDMS),60.03986,V ugm-3
2018-01-16 02:00:00,2,1,17.8,V ugm-3 (TEOM FDMS),9.1,V ugm-3 (TEOM FDMS),44.25234,V ugm-3
2018-01-16 03:00:00,3,1,13.1,V ugm-3 (TEOM FDMS),6.7,V ugm-3 (TEOM FDMS),38.5918,V ugm-3
2018-01-16 04:00:00,4,1,9.8,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS),49.3107,V ugm-3
2018-01-16 05:00:00,5,1,10,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS),47.87236,V ugm-3
2018-01-16 06:00:00,6,1,11.5,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),63.0884,V ugm-3
2018-01-16 07:00:00,7,1,12.6,V ugm-3 (TEOM FDMS),7.6,V ugm-3 (TEOM FDMS),87.4433,V ugm-3
2018-01-16 08:00:00,8,1,15.4,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS),114.84077,V ugm-3
2018-01-16 09:00:00,9,1,22.8,V ugm-3 (TEOM FDMS),10.4,V ugm-3 (TEOM FDMS),140.60118,V ugm-3
2018-01-16 10:00:00,10,1,25.6,V ugm-3 (TEOM FDMS),15.5,V ugm-3 (TEOM FDMS),175.70237,V ugm-3
2018-01-16 11:00:00,11,1,25.9,V ugm-3 (TEOM FDMS),11.5,V ugm-3 (TEOM FDMS),127.13182,V ugm-3
2018-01-16 12:00:00,12,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3
2018-01-16 13:00:00,13,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3
2018-01-16 14:00:00,14,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3
2018-01-16 15:00:00,15,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3
2018-01-16 16:00:00,16,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3
2018-01-16 17:00:00,17,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3
2018-01-16 18:00:00,18,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),180.84907,V ugm-3
2018-01-16 19:00:00,19,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),184.92197,V ugm-3
2018-01-16 20:00:00,20,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),157.79503,V ugm-3
2018-01-16 21:00:00,21,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),146.33276,V ugm-3
2018-01-16 22:00:00,22,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),129.57118,V ugm-3
2018-01-16 23:00:00,23,1,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),107.64665,V ugm-3
2018-01-17 00:00:00,0,2,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),84.73318,V ugm-3
2018-01-17 01:00:00,1,2,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),73.44805,V ugm-3
2018-01-17 02:00:00,2,2,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),42.76608,V ugm-3
2018-01-17 03:00:00,3,2,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),31.76799,V ugm-3
2018-01-17 04:00:00,4,2,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),37.6244,V ugm-3
2018-01-17 05:00:00,5,2,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),33.10942,V ugm-3
2018-01-17 06:00:00,6,2,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),56.85671,V ugm-3
