Hourly measurement data supplied by UK-air on 28/02/2021
All Data GMT hour ending. "No data" is used to indicate missing data for that time.
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,,"Rochester Stoke",,,,,
Date Time,Hour of Day,Day of Week,PM10 particulate matter (Hourly measured),Status PM10,PM2.5 particulate matter (Hourly measured),Status PM2.5,Nitrogen dioxide,Status NO2
2018-07-21 19:00:00,19,5,22.9,V ugm-3 (TEOM FDMS),12.5,V ugm-3 (TEOM FDMS),6.37693,V ugm-3
2018-07-21 20:00:00,20,5,19.1,V ugm-3 (TEOM FDMS),11.4,V ugm-3 (TEOM FDMS),7.84097,V ugm-3
2018-07-21 21:00:00,21,5,19.7,V ugm-3 (TEOM FDMS),12.8,V ugm-3 (TEOM FDMS),8.80737,V ugm-3
2018-07-21 22:00:00,22,5,27.2,V ugm-3 (TEOM FDMS),11.3,V ugm-3 (TEOM FDMS),10.31745,V ugm-3
2018-07-21 23:00:00,23,5,21.4,V ugm-3 (TEOM FDMS),13.2,V ugm-3 (TEOM FDMS),11.5267,V ugm-3
2018-07-22 00:00:00,0,6,20,V ugm-3 (TEOM FDMS),15.7,V ugm-3 (TEOM FDMS),13.55456,V ugm-3
2018-07-22 01:00:00,1,6,20.9,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),19.97087,V ugm-3
2018-07-22 02:00:00,2,6,24.3,V ugm-3 (TEOM FDMS),12.6,V ugm-3 (TEOM FDMS),26.23763,V ugm-3
2018-07-22 03:00:00,3,6,21.7,V ugm-3 (TEOM FDMS),12.6,V ugm-3 (TEOM FDMS),20.94636,V ugm-3
2018-07-22 04:00:00,4,6,22,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),21.8547,V ugm-3
2018-07-22 05:00:00,5,6,20.6,V ugm-3 (TEOM FDMS),14.4,V ugm-3 (TEOM FDMS),17.20369,V ugm-3
2018-07-22 06:00:00,6,6,21.1,V ugm-3 (TEOM FDMS),16.7,V ugm-3 (TEOM FDMS),15.80632,V ugm-3
2018-07-22 07:00:00,7,6,25.4,V ugm-3 (TEOM FDMS),15.3,V ugm-3 (TEOM FDMS),24.198,V ugm-3
2018-07-22 08:00:00,8,6,21.4,V ugm-3 (TEOM FDMS),9.5,V ugm-3 (TEOM FDMS),27.32613,V ugm-3
2018-07-22 09:00:00,9,6,18.6,V ugm-3 (TEOM FDMS),14.2,V ugm-3 (TEOM FDMS),21.17343,V ugm-3
2018-07-22 10:00:00,10,6,18.6,V ugm-3 (TEOM FDMS),11.9,V ugm-3 (TEOM FDMS),11.20958,V ugm-3
2018-07-22 11:00:00,11,6,18.5,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),4.56934,V ugm-3
2018-07-22 12:00:00,12,6,14.7,V ugm-3 (TEOM FDMS),7.6,V ugm-3 (TEOM FDMS),3.86692,V ugm-3
2018-07-22 13:00:00,13,6,17.5,V ugm-3 (TEOM FDMS),10.4,V ugm-3 (TEOM FDMS),4.42591,V ugm-3
2018-07-22 14:00:00,14,6,21.7,V ugm-3 (TEOM FDMS),9.7,V ugm-3 (TEOM FDMS),8.315,V ugm-3
2018-07-22 15:00:00,15,6,17.8,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),7.04835,V ugm-3
2018-07-22 16:00:00,16,6,13.1,V ugm-3 (TEOM FDMS),13.1,V ugm-3 (TEOM FDMS),7.35238,V ugm-3
2018-07-22 17:00:00,17,6,13.6,V ugm-3 (TEOM FDMS),21.6,V ugm-3 (TEOM FDMS),9.10731,V ugm-3
2018-07-22 18:00:00,18,6,7.8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),9.26418,V ugm-3
2018-07-22 19:00:00,19,6,16.1,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS),9.21288,V ugm-3
2018-07-22 20:00:00,20,6,13.5,V ugm-3 (TEOM FDMS),9.4,V ugm-3 (TEOM FDMS),11.53652,V ugm-3
2018-07-22 21:00:00,21,6,17.5,V ugm-3 (TEOM FDMS),7.5,V ugm-3 (TEOM FDMS),8.85831,V ugm-3
2018-07-22 22:00:00,22,6,14.9,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),12.77279,V ugm-3
2018-07-22 23:00:00,23,6,14.5,V ugm-3 (TEOM FDMS),10.8,V ugm-3 (TEOM FDMS),14.27798,V ugm-3
2018-07-23 00:00:00,0,0,13.6,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),15.23313,V ugm-3
2018-07-23 01:00:00,1,0,15,V ugm-3 (TEOM FDMS),8.6,V ugm-3 (TEOM FDMS),12.82728,V ugm-3
2018-07-23 02:00:00,2,0,21.2,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS),11.48139,V ugm-3
2018-07-23 03:00:00,3,0,12.8,V ugm-3 (TEOM FDMS),9.9,V ugm-3 (TEOM FDMS),13.26541,V ugm-3
2018-07-23 04:00:00,4,0,14.3,V ugm-3 (TEOM FDMS),7.4,V ugm-3 (TEOM FDMS),15.54762,V ugm-3
2018-07-23 05:00:00,5,0,14.1,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),18.33716,V ugm-3
2018-07-23 06:00:00,6,0,17.8,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS),19.82126,V ugm-3
2018-07-23 07:00:00,7,0,14.7,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS),18.14108,V ugm-3
2018-07-23 08:00:00,8,0,14.8,V ugm-3 (TEOM FDMS),11.1,V ugm-3 (TEOM FDMS),19.15076,V ugm-3
2018-07-23 09:00:00,9,0,19.6,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),19.08447,V ugm-3
2018-07-23 10:00:00,10,0,25.8,V ugm-3 (TEOM FDMS),14.6,V ugm-3 (TEOM FDMS),16.22042,V ugm-3
2018-07-23 11:00:00,11,0,25,V ugm-3 (TEOM FDMS),7.6,V ugm-3 (TEOM FDMS),10.91345,V ugm-3
2018-07-23 12:00:00,12,0,22.5,V ugm-3 (TEOM FDMS),10.6,V ugm-3 (TEOM FDMS),9.43458,V ugm-3
2018-07-23 13:00:00,13,0,14.7,V ugm-3 (TEOM FDMS),9.5,V ugm-3 (TEOM FDMS),7.45811,V ugm-3
2018-07-23 14:00:00,14,0,19.3,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS),5.27482,V ugm-3
2018-07-23 15:00:00,15,0,15.5,V ugm-3 (TEOM FDMS),11.4,V ugm-3 (TEOM FDMS),4.36658,V ugm-3
2018-07-23 16:00:00,16,0,22.1,V ugm-3 (TEOM FDMS),13.3,V ugm-3 (TEOM FDMS),4.92598,V ugm-3
2018-07-23 17:00:00,17,0,19.5,V ugm-3 (TEOM FDMS),10.5,V ugm-3 (TEOM FDMS),5.88257,V ugm-3
2018-07-23 18:00:00,18,0,15.1,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS),3.60858,V ugm-3
2018-07-23 19:00:00,19,0,18.2,V ugm-3 (TEOM FDMS),11.9,V ugm-3 (TEOM FDMS),7.45063,V ugm-3
2018-07-23 20:00:00,20,0,72.1,V ugm-3 (TEOM FDMS),15.2,V ugm-3 (TEOM FDMS),10.28551,V ugm-3
2018-07-23 21:00:00,21,0,31.4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10.08318,V ugm-3
2018-07-23 22:00:00,22,0,17.3,V ugm-3 (TEOM FDMS),11.7,V ugm-3 (TEOM FDMS),10.23643,V ugm-3
2018-07-23 23:00:00,23,0,15.7,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS),12.76482,V ugm-3
2018-07-24 00:00:00,0,1,10.4,V ugm-3 (TEOM FDMS),8.9,V ugm-3 (TEOM FDMS),8.10671,V ugm-3
2018-07-24 01:00:00,1,1,12.4,V ugm-3 (TEOM FDMS),7.7,V ugm-3 (TEOM FDMS),10.07234,V ugm-3
2018-07-24 02:00:00,2,1,13.8,V ugm-3 (TEOM FDMS),9.6,V ugm-3 (TEOM FDMS),8.06554,V ugm-3
2018-07-24 03:00:00,3,1,15.3,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS),9.13019,V ugm-3
2018-07-24 04:00:00,4,1,17.3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8.82573,V ugm-3
2018-07-24 05:00:00,5,1,17,V ugm-3 (TEOM FDMS),12.1,V ugm-3 (TEOM FDMS),10.6615,V ugm-3
2018-07-24 06:00:00,6,1,20.6,V ugm-3 (TEOM FDMS),11.6,V ugm-3 (TEOM FDMS),12.77883,V ugm-3
2018-07-24 07:00:00,7,1,11,V ugm-3 (TEOM FDMS),9.9,V ugm-3 (TEOM FDMS),10.44734,V ugm-3
2018-07-24 08:00:00,8,1,15.1,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),6.9284,V ugm-3
2018-07-24 09:00:00,9,1,18.9,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),8.56544,V ugm-3
2018-07-24 10:00:00,10,1,17.2,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS),7.73981,V ugm-3
2018-07-24 11:00:00,11,1,17.3,V ugm-3 (TEOM FDMS),7.5,V ugm-3 (TEOM FDMS),7.42861,V ugm-3
2018-07-24 12:00:00,12,1,20.3,V ugm-3 (TEOM FDMS),12.4,V ugm-3 (TEOM FDMS),4.72482,V ugm-3
2018-07-24 13:00:00,13,1,16.9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3.75406,V ugm-3
2018-07-24 14:00:00,14,1,18.2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2.45444,V ugm-3
2018-07-24 15:00:00,15,1,20.3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4.00941,V ugm-3
2018-07-24 16:00:00,16,1,23.4,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS),5.43049,V ugm-3
2018-07-24 17:00:00,17,1,18.7,V ugm-3 (TEOM FDMS),13.4,V ugm-3 (TEOM FDMS),2.24372,V ugm-3
2018-07-24 18:00:00,18,1,13.8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2.34047,V ugm-3
2018-07-24 19:00:00,19,1,8.6,V ugm-3 (TEOM FDMS),7.2,V ugm-3 (TEOM FDMS),3.66032,V ugm-3
2018-07-24 20:00:00,20,1,16.4,V ugm-3 (TEOM FDMS),11.2,V ugm-3 (TEOM FDMS),8.72823,V ugm-3
2018-07-24 21:00:00,21,1,20.4,V ugm-3 (TEOM FDMS),12.5,V ugm-3 (TEOM FDMS),17.47938,V ugm-3
2018-07-24 22:00:00,22,1,21.3,V ugm-3 (TEOM FDMS),11.3,V ugm-3 (TEOM FDMS),19.05157,V ugm-3
2018-07-24 23:00:00,23,1,19.7,V ugm-3 (TEOM FDMS),12.6,V ugm-3 (TEOM FDMS),17.68335,V ugm-3
2018-07-25 00:00:00,0,2,18.6,V ugm-3 (TEOM FDMS),8.2,V ugm-3 (TEOM FDMS),15.50448,V ugm-3
2018-07-25 01:00:00,1,2,16.4,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS),14.60285,V ugm-3
2018-07-25 02:00:00,2,2,22.1,V ugm-3 (TEOM FDMS),11.3,V ugm-3 (TEOM FDMS),19.33072,V ugm-3
2018-07-25 03:00:00,3,2,20,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),19.27092,V ugm-3
2018-07-25 04:00:00,4,2,19.7,V ugm-3 (TEOM FDMS),10.4,V ugm-3 (TEOM FDMS),19.07805,V ugm-3
2018-07-25 05:00:00,5,2,15.1,V ugm-3 (TEOM FDMS),8.6,V ugm-3 (TEOM FDMS),15.32578,V ugm-3
2018-07-25 06:00:00,6,2,16,V ugm-3 (TEOM FDMS),8.6,V ugm-3 (TEOM FDMS),13.32729,V ugm-3
2018-07-25 07:00:00,7,2,10.6,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),12.82107,V ugm-3
2018-07-25 08:00:00,8,2,14.9,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS),12.81507,V ugm-3
2018-07-25 09:00:00,9,2,18.7,V ugm-3 (TEOM FDMS),13.5,V ugm-3 (TEOM FDMS),8.96565,V ugm-3
2018-07-25 10:00:00,10,2,19.4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8.506,V ugm-3
2018-07-25 11:00:00,11,2,22,V ugm-3 (TEOM FDMS),10.1,V ugm-3 (TEOM FDMS),10.39001,V ugm-3
2018-07-25 12:00:00,12,2,17.6,V ugm-3 (TEOM FDMS),10.1,V ugm-3 (TEOM FDMS),8.14016,V ugm-3
2018-07-25 13:00:00,13,2,22,V ugm-3 (TEOM FDMS),7.5,V ugm-3 (TEOM FDMS),6.30756,V ugm-3
2018-07-25 14:00:00,14,2,19.5,V ugm-3 (TEOM FDMS),14.9,V ugm-3 (TEOM FDMS),6.90568,V ugm-3
2018-07-25 15:00:00,15,2,18.4,V ugm-3 (TEOM FDMS),12.7,V ugm-3 (TEOM FDMS),7.41823,V ugm-3
2018-07-25 16:00:00,16,2,17.5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),5.8569,V ugm-3
2018-07-25 17:00:00,17,2,23.3,V ugm-3 (TEOM FDMS),13.9,V ugm-3 (TEOM FDMS),14.41847,V ugm-3
2018-07-25 18:00:00,18,2,24.1,V ugm-3 (TEOM FDMS),16.6,V ugm-3 (TEOM FDMS),18.28106,V ugm-3
2018-07-25 19:00:00,19,2,25.1,V ugm-3 (TEOM FDMS),19.5,V ugm-3 (TEOM FDMS),20.95681,V ugm-3
2018-07-25 20:00:00,20,2,29.4,V ugm-3 (TEOM FDMS),18.3,V ugm-3 (TEOM FDMS),11.76813,V ugm-3
2018-07-25 21:00:00,21,2,26.8,V ugm-3 (TEOM FDMS),19.9,V ugm-3 (TEOM FDMS),13.63839,V ugm-3
2018-07-25 22:00:00,22,2,31.3,V ugm-3 (TEOM FDMS),22.8,V ugm-3 (TEOM FDMS),26.61151,V ugm-3
2018-07-25 23:00:00,23,2,34.5,V ugm-3 (TEOM FDMS),25.8,V ugm-3 (TEOM FDMS),20.68479,V ugm-3
2018-07-26 00:00:00,0,3,35.7,V ugm-3 (TEOM FDMS),29.5,V ugm-3 (TEOM FDMS),16.47811,V ugm-3
2018-07-26 01:00:00,1,3,38.3,V ugm-3 (TEOM FDMS),27.9,V ugm-3 (TEOM FDMS),19.41823,V ugm-3
2018-07-26 02:00:00,2,3,39.5,V ugm-3 (TEOM FDMS),25.4,V ugm-3 (TEOM FDMS),14.14825,V ugm-3
2018-07-26 03:00:00,3,3,41,V ugm-3 (TEOM FDMS),26.6,V ugm-3 (TEOM FDMS),16.40962,V ugm-3
2018-07-26 04:00:00,4,3,39.6,V ugm-3 (TEOM FDMS),25.6,V ugm-3 (TEOM FDMS),15.3571,V ugm-3
2018-07-26 05:00:00,5,3,38.1,V ugm-3 (TEOM FDMS),27.9,V ugm-3 (TEOM FDMS),19.73239,V ugm-3
2018-07-26 06:00:00,6,3,46.7,V ugm-3 (TEOM FDMS),38.4,V ugm-3 (TEOM FDMS),22.12542,V ugm-3
2018-07-26 07:00:00,7,3,44.1,V ugm-3 (TEOM FDMS),30.1,V ugm-3 (TEOM FDMS),18.41176,V ugm-3
2018-07-26 08:00:00,8,3,35.3,V ugm-3 (TEOM FDMS),21.4,V ugm-3 (TEOM FDMS),17.90484,V ugm-3
2018-07-26 09:00:00,9,3,37.5,V ugm-3 (TEOM FDMS),22.9,V ugm-3 (TEOM FDMS),20.36359,V ugm-3
2018-07-26 10:00:00,10,3,32.6,V ugm-3 (TEOM FDMS),20.4,V ugm-3 (TEOM FDMS),21.94181,V ugm-3
2018-07-26 11:00:00,11,3,37.3,V ugm-3 (TEOM FDMS),23.9,V ugm-3 (TEOM FDMS),32.8928,V ugm-3
2018-07-26 12:00:00,12,3,39.7,V ugm-3 (TEOM FDMS),28.2,V ugm-3 (TEOM FDMS),32.23719,V ugm-3
2018-07-26 13:00:00,13,3,47,V ugm-3 (TEOM FDMS),34.2,V ugm-3 (TEOM FDMS),27.51683,V ugm-3
2018-07-26 14:00:00,14,3,39.7,V ugm-3 (TEOM FDMS),26.7,V ugm-3 (TEOM FDMS),29.61812,V ugm-3
2018-07-26 15:00:00,15,3,32.5,V ugm-3 (TEOM FDMS),21.2,V ugm-3 (TEOM FDMS),22.60307,V ugm-3
2018-07-26 16:00:00,16,3,33.5,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),23.113,V ugm-3
2018-07-26 17:00:00,17,3,30.7,V ugm-3 (TEOM FDMS),20.2,V ugm-3 (TEOM FDMS),19.65467,V ugm-3
2018-07-26 18:00:00,18,3,36.1,V ugm-3 (TEOM FDMS),21.8,V ugm-3 (TEOM FDMS),19.0918,V ugm-3
2018-07-26 19:00:00,19,3,37.5,V ugm-3 (TEOM FDMS),26.3,V ugm-3 (TEOM FDMS),23.18735,V ugm-3
2018-07-26 20:00:00,20,3,39.1,V ugm-3 (TEOM FDMS),28.5,V ugm-3 (TEOM FDMS),32.51772,V ugm-3
2018-07-26 21:00:00,21,3,38.9,V ugm-3 (TEOM FDMS),27.9,V ugm-3 (TEOM FDMS),20.89795,V ugm-3
2018-07-26 22:00:00,22,3,43,V ugm-3 (TEOM FDMS),31.1,V ugm-3 (TEOM FDMS),23.33267,V ugm-3
2018-07-26 23:00:00,23,3,47.3,V ugm-3 (TEOM FDMS),30.2,V ugm-3 (TEOM FDMS),22.93539,V ugm-3
2018-07-27 00:00:00,0,4,37.8,V ugm-3 (TEOM FDMS),18.7,V ugm-3 (TEOM FDMS),22.08339,V ugm-3
2018-07-27 01:00:00,1,4,29.7,V ugm-3 (TEOM FDMS),21.8,V ugm-3 (TEOM FDMS),17.60397,V ugm-3
2018-07-27 02:00:00,2,4,34.3,V ugm-3 (TEOM FDMS),22.6,V ugm-3 (TEOM FDMS),22.96042,V ugm-3
2018-07-27 03:00:00,3,4,40.2,V ugm-3 (TEOM FDMS),27.1,V ugm-3 (TEOM FDMS),44.6029,V ugm-3
2018-07-27 04:00:00,4,4,50.4,V ugm-3 (TEOM FDMS),44.3,V ugm-3 (TEOM FDMS),47.18821,V ugm-3
2018-07-27 05:00:00,5,4,43.7,V ugm-3 (TEOM FDMS),22.5,V ugm-3 (TEOM FDMS),41.20935,V ugm-3
2018-07-27 06:00:00,6,4,32,V ugm-3 (TEOM FDMS),26.6,V ugm-3 (TEOM FDMS),40.79264,V ugm-3
2018-07-27 07:00:00,7,4,39.6,V ugm-3 (TEOM FDMS),27.9,V ugm-3 (TEOM FDMS),38.13335,V ugm-3
2018-07-27 08:00:00,8,4,38.1,V ugm-3 (TEOM FDMS),22.5,V ugm-3 (TEOM FDMS),28.77747,V ugm-3
2018-07-27 09:00:00,9,4,29.8,V ugm-3 (TEOM FDMS),18.7,V ugm-3 (TEOM FDMS),24.0349,V ugm-3
2018-07-27 10:00:00,10,4,25.8,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),16.17983,V ugm-3
2018-07-27 11:00:00,11,4,25.9,V ugm-3 (TEOM FDMS),16.1,V ugm-3 (TEOM FDMS),12.00805,V ugm-3
2018-07-27 12:00:00,12,4,29,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14.58694,V ugm-3
2018-07-27 13:00:00,13,4,29.5,V ugm-3 (TEOM FDMS),18.6,V ugm-3 (TEOM FDMS),9.04248,V ugm-3
2018-07-27 14:00:00,14,4,31.8,V ugm-3 (TEOM FDMS),22.3,V ugm-3 (TEOM FDMS),8.28305,V ugm-3
2018-07-27 15:00:00,15,4,31.5,V ugm-3 (TEOM FDMS),15.2,V ugm-3 (TEOM FDMS),6.8604,V ugm-3
2018-07-27 16:00:00,16,4,32.2,V ugm-3 (TEOM FDMS),17.7,V ugm-3 (TEOM FDMS),5.69589,V ugm-3
2018-07-27 17:00:00,17,4,29.1,V ugm-3 (TEOM FDMS),12.6,V ugm-3 (TEOM FDMS),5.29157,V ugm-3
2018-07-27 18:00:00,18,4,25.8,V ugm-3 (TEOM FDMS),12.2,V ugm-3 (TEOM FDMS),6.51808,V ugm-3
